parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
,,incomplete,,less convenient,,,recommended,
great pretentious,less proper,incomplete,3,,convenient,,priority,special priority
,,,,less convenient,,,not recommended,
,,,3,less convenient,inconvenient,non-problematic,recommended,
,less proper,incomplete,3,less convenient,,non-problematic,priority,special priority
,,incomplete,,less convenient,inconvenient,,,
,,incomplete,,less convenient,inconvenient,slightly problematic,,
great pretentious,,,3,,inconvenient,slightly problematic,priority,
great pretentious,less proper,,,less convenient,inconvenient,,not recommended,not recommended
,,incomplete,3,,inconvenient,,,special priority
great pretentious,less proper,,3,,,problematic,,special priority
great pretentious,less proper,incomplete,3,,,,,not recommended
,,incomplete,,,convenient,non-problematic,,priority
,,,,,,non-problematic,,
,,incomplete,3,,convenient,,not recommended,not recommended
,,,3,critical,,slightly problematic,,priority
great pretentious,less proper,incomplete,3,,convenient,,,
,,incomplete,,critical,,slightly problematic,,not recommended
,less proper,,,,,,,special priority
great pretentious,less proper,incomplete,,,convenient,,,special priority
,less proper,incomplete,3,critical,convenient,problematic,,not recommended
great pretentious,,,3,,,,,
,less proper,incomplete,,,inconvenient,non-problematic,priority,
,,,,,,,not recommended,not recommended
,less proper,,,,,slightly problematic,,priority
,,incomplete,,critical,,slightly problematic,priority,special priority
great pretentious,less proper,incomplete,3,critical,inconvenient,slightly problematic,not recommended,not recommended
,less proper,,,,,problematic,,
great pretentious,,,,,,problematic,,
,less proper,,,critical,,problematic,,not recommended
,less proper,,,convenient,,,recommended,
,,incomplete,more than 3,convenient,,,priority,
great pretentious,less proper,incomplete,,convenient,,non-problematic,not recommended,
great pretentious,,incomplete,more than 3,,convenient,,,
great pretentious,,incomplete,more than 3,convenient,,slightly problematic,priority,
,less proper,,,convenient,convenient,slightly problematic,,
great pretentious,less proper,incomplete,,,,problematic,recommended,
,,,,convenient,convenient,,,
great pretentious,less proper,,,convenient,,problematic,,not recommended
great pretentious,,,,,inconvenient,,,
,less proper,,more than 3,,,,,
great pretentious,,,,convenient,,,,
,less proper,,more than 3,convenient,inconvenient,,,priority
great pretentious,less proper,incomplete,,convenient,inconvenient,slightly problematic,priority,
,less proper,,,convenient,,slightly problematic,,not recommended
great pretentious,,incomplete,,,,,recommended,
,less proper,,more than 3,,,problematic,priority,
great pretentious,,,more than 3,convenient,,problematic,not recommended,
,less proper,,,less convenient,,,,priority
,,incomplete,more than 3,,convenient,,,special priority
,less proper,,more than 3,less convenient,,,not recommended,
,,incomplete,more than 3,,,,,priority
,,incomplete,more than 3,less convenient,convenient,slightly problematic,priority,
,,,,less convenient,convenient,slightly problematic,,
,less proper,incomplete,more than 3,,convenient,,,special priority
great pretentious,less proper,,,less convenient,convenient,problematic,priority,special priority
great pretentious,less proper,incomplete,more than 3,,,,,
great pretentious,less proper,,,less convenient,,non-problematic,,
,,incomplete,,,inconvenient,,priority,
,,incomplete,,,inconvenient,non-problematic,not recommended,not recommended
,less proper,incomplete,,,,,,
great pretentious,less proper,incomplete,,less convenient,inconvenient,,priority,
great pretentious,less proper,,,less convenient,,slightly problematic,not recommended,
great pretentious,,incomplete,more than 3,,inconvenient,problematic,,special priority
,less proper,incomplete,,less convenient,,,,
great pretentious,less proper,,more than 3,less convenient,inconvenient,problematic,,
,,,,,convenient,non-problematic,recommended,
great pretentious,less proper,incomplete,,,,non-problematic,,
great pretentious,less proper,,,,convenient,,not recommended,
great pretentious,,,,,,,recommended,
great pretentious,less proper,,,critical,,,priority,
great pretentious,,incomplete,more than 3,,convenient,slightly problematic,,not recommended
great pretentious,,,,critical,,problematic,recommended,special priority
great pretentious,less proper,incomplete,more than 3,critical,convenient,problematic,priority,
,less proper,,,,convenient,,not recommended,not recommended
,,,,critical,,non-problematic,recommended,priority
great pretentious,less proper,incomplete,more than 3,critical,inconvenient,non-problematic,,
,less proper,incomplete,,critical,inconvenient,non-problematic,,not recommended
great pretentious,,incomplete,,critical,inconvenient,,,
,less proper,,,critical,inconvenient,slightly problematic,,
great pretentious,,,more than 3,,,,not recommended,not recommended
,,incomplete,,critical,inconvenient,,,
great pretentious,less proper,,more than 3,,,,priority,special priority
,less proper,,more than 3,critical,,problematic,not recommended,
,less proper,,1,,convenient,non-problematic,,
great pretentious,,,1,convenient,convenient,,,priority
,less proper,,,,,,not recommended,
great pretentious,less proper,,,convenient,convenient,slightly problematic,recommended,priority
,,,,,,slightly problematic,,priority
great pretentious,less proper,,,,,slightly problematic,not recommended,not recommended
,,foster,1,,convenient,,recommended,
,,foster,1,,,,,
,less proper,foster,1,,,,not recommended,not recommended
,,foster,1,convenient,,,,
,,,,,,,priority,
great pretentious,less proper,,,,,non-problematic,not recommended,not recommended
great pretentious,less proper,,,,,slightly problematic,,
,less proper,foster,1,convenient,inconvenient,,,
great pretentious,less proper,,,,,,,
great pretentious,less proper,,1,convenient,inconvenient,,,
,,foster,,convenient,inconvenient,problematic,priority,special priority
great pretentious,,foster,1,convenient,,problematic,not recommended,not recommended
great pretentious,,foster,,less convenient,convenient,non-problematic,,priority
great pretentious,less proper,,1,less convenient,convenient,non-problematic,priority,special priority
great pretentious,less proper,foster,1,,convenient,non-problematic,,
great pretentious,,,1,,convenient,,,priority
great pretentious,less proper,,1,less convenient,convenient,slightly problematic,,special priority
great pretentious,,foster,,less convenient,convenient,slightly problematic,not recommended,not recommended
great pretentious,,,1,less convenient,,,recommended,special priority
,,foster,,less convenient,convenient,problematic,priority,
great pretentious,less proper,foster,1,,convenient,,not recommended,not recommended
,,foster,1,,,non-problematic,,priority
great pretentious,less proper,foster,,less convenient,,,,
,less proper,,1,,,non-problematic,,not recommended
great pretentious,,,,less convenient,inconvenient,slightly problematic,recommended,
great pretentious,less proper,foster,1,less convenient,,slightly problematic,priority,special priority
,less proper,foster,,less convenient,inconvenient,slightly problematic,,not recommended
great pretentious,less proper,,1,less convenient,,,recommended,special priority
great pretentious,less proper,,1,,inconvenient,problematic,,special priority
great pretentious,,,1,less convenient,,problematic,,not recommended
,,foster,,,,non-problematic,,priority
,,foster,1,critical,convenient,non-problematic,,special priority
,less proper,foster,1,critical,convenient,,not recommended,
great pretentious,less proper,,,,convenient,,recommended,priority
great pretentious,,foster,1,critical,convenient,,,special priority
great pretentious,,,1,critical,,slightly problematic,,not recommended
great pretentious,,foster,1,critical,,,recommended,
great pretentious,less proper,foster,,,convenient,problematic,,
great pretentious,,,1,critical,,,,
,less proper,,,,inconvenient,non-problematic,,priority
,,foster,,,inconvenient,non-problematic,priority,
,,,,critical,,,not recommended,
great pretentious,less proper,foster,1,,,,,
,less proper,foster,1,,inconvenient,slightly problematic,priority,
,less proper,foster,,,inconvenient,slightly problematic,,not recommended
,,,,,inconvenient,problematic,,special priority
,less proper,,,,inconvenient,problematic,priority,
,less proper,foster,,critical,inconvenient,,not recommended,not recommended
,less proper,foster,2,convenient,,non-problematic,recommended,
great pretentious,less proper,,,,,non-problematic,,priority
,,foster,2,convenient,convenient,non-problematic,,
great pretentious,less proper,foster,2,,,,,priority
,,,2,,,slightly problematic,,priority
great pretentious,,,,,,slightly problematic,,
great pretentious,,,2,,,,recommended,priority
,less proper,foster,,convenient,,,priority,priority
great pretentious,less proper,,,convenient,,problematic,not recommended,
great pretentious,less proper,foster,,convenient,inconvenient,,,
great pretentious,,,2,convenient,inconvenient,non-problematic,priority,
great pretentious,,foster,,,inconvenient,non-problematic,,
great pretentious,less proper,,,convenient,,,recommended,priority
,less proper,foster,2,convenient,inconvenient,slightly problematic,,
,,foster,,convenient,,,,
great pretentious,,foster,,convenient,,problematic,,special priority
great pretentious,,foster,,convenient,,,priority,
great pretentious,less proper,foster,2,,inconvenient,,,not recommended
,,,,less convenient,,non-problematic,,
,less proper,foster,,,convenient,,,special priority
,,foster,2,less convenient,,non-problematic,not recommended,not recommended
great pretentious,less proper,foster,2,less convenient,,,,priority
great pretentious,less proper,,2,,convenient,,priority,special priority
great pretentious,,foster,,,convenient,,,
great pretentious,,foster,,,,,,
,,,2,less convenient,,,,
great pretentious,,,2,less convenient,convenient,,not recommended,not recommended
,,foster,,less convenient,,non-problematic,,priority
great pretentious,less proper,foster,2,less convenient,,,,
,,,,,inconvenient,,not recommended,not recommended
,less proper,foster,,,,,recommended,
great pretentious,less proper,foster,2,,,slightly problematic,priority,
great pretentious,,,2,,inconvenient,slightly problematic,not recommended,
great pretentious,,foster,2,,inconvenient,,recommended,special priority
