parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
great pretentious,improper,foster,1,less convenient,convenient,slightly problematic,recommended,special priority
great pretentious,improper,foster,1,,convenient,slightly problematic,priority,special priority
great pretentious,improper,foster,1,less convenient,convenient,slightly problematic,not recommended,not recommended
great pretentious,improper,foster,1,less convenient,convenient,problematic,recommended,
great pretentious,improper,foster,1,less convenient,convenient,problematic,priority,
great pretentious,improper,foster,1,less convenient,convenient,problematic,not recommended,not recommended
,improper,foster,1,less convenient,inconvenient,non-problematic,recommended,special priority
great pretentious,improper,foster,1,,inconvenient,non-problematic,priority,special priority
great pretentious,improper,foster,1,less convenient,inconvenient,non-problematic,not recommended,not recommended
great pretentious,improper,foster,1,less convenient,inconvenient,slightly problematic,recommended,special priority
great pretentious,,foster,1,less convenient,inconvenient,slightly problematic,priority,special priority
great pretentious,improper,foster,1,less convenient,inconvenient,slightly problematic,not recommended,not recommended
great pretentious,improper,foster,1,less convenient,inconvenient,problematic,recommended,special priority
great pretentious,improper,foster,1,less convenient,inconvenient,problematic,priority,special priority
great pretentious,,foster,,less convenient,inconvenient,problematic,not recommended,not recommended
great pretentious,improper,foster,1,,convenient,,recommended,special priority
great pretentious,improper,foster,,critical,convenient,non-problematic,priority,special priority
great pretentious,improper,,1,critical,convenient,non-problematic,,not recommended
great pretentious,improper,foster,1,critical,convenient,slightly problematic,recommended,special priority
great pretentious,improper,foster,1,critical,convenient,slightly problematic,priority,special priority
great pretentious,improper,foster,1,critical,convenient,slightly problematic,not recommended,not recommended
great pretentious,improper,foster,1,critical,convenient,,recommended,special priority
great pretentious,improper,foster,1,critical,convenient,problematic,priority,special priority
great pretentious,improper,foster,,critical,convenient,problematic,,not recommended
great pretentious,improper,foster,1,critical,,non-problematic,recommended,special priority
great pretentious,improper,,,critical,inconvenient,non-problematic,priority,special priority
,improper,foster,1,critical,inconvenient,non-problematic,not recommended,not recommended
,improper,foster,1,critical,inconvenient,slightly problematic,,special priority
great pretentious,improper,foster,,critical,inconvenient,slightly problematic,priority,special priority
great pretentious,improper,foster,,critical,inconvenient,slightly problematic,not recommended,not recommended
great pretentious,,foster,1,critical,inconvenient,problematic,recommended,special priority
great pretentious,,foster,1,critical,inconvenient,problematic,priority,special priority
great pretentious,,foster,1,critical,inconvenient,problematic,not recommended,not recommended
great pretentious,improper,foster,2,convenient,convenient,non-problematic,recommended,priority
great pretentious,improper,foster,,convenient,convenient,non-problematic,priority,special priority
great pretentious,improper,foster,2,convenient,convenient,non-problematic,not recommended,
great pretentious,,foster,2,convenient,convenient,slightly problematic,recommended,priority
,improper,foster,2,convenient,convenient,slightly problematic,priority,special priority
great pretentious,improper,foster,2,convenient,convenient,slightly problematic,not recommended,not recommended
great pretentious,,foster,2,convenient,convenient,,recommended,special priority
,improper,foster,2,convenient,convenient,problematic,priority,special priority
great pretentious,,foster,2,convenient,,problematic,not recommended,not recommended
great pretentious,improper,,2,convenient,inconvenient,non-problematic,,special priority
great pretentious,improper,,2,convenient,inconvenient,non-problematic,priority,special priority
great pretentious,improper,foster,2,convenient,inconvenient,non-problematic,not recommended,not recommended
great pretentious,improper,,,convenient,,slightly problematic,recommended,special priority
great pretentious,improper,foster,2,convenient,inconvenient,,priority,
great pretentious,improper,foster,2,convenient,inconvenient,slightly problematic,not recommended,not recommended
great pretentious,improper,foster,,convenient,inconvenient,problematic,,special priority
great pretentious,improper,foster,2,convenient,inconvenient,problematic,priority,special priority
great pretentious,improper,foster,2,convenient,inconvenient,problematic,not recommended,not recommended
great pretentious,improper,foster,2,less convenient,convenient,non-problematic,recommended,special priority
great pretentious,improper,foster,2,less convenient,convenient,non-problematic,priority,special priority
great pretentious,improper,foster,2,less convenient,convenient,non-problematic,not recommended,not recommended
great pretentious,,,2,less convenient,convenient,slightly problematic,,special priority
great pretentious,,foster,2,less convenient,convenient,slightly problematic,priority,special priority
,improper,foster,2,less convenient,convenient,,not recommended,not recommended
great pretentious,improper,foster,2,less convenient,convenient,problematic,recommended,special priority
great pretentious,improper,foster,2,less convenient,convenient,problematic,priority,special priority
great pretentious,improper,foster,2,less convenient,convenient,problematic,not recommended,
great pretentious,improper,foster,2,,inconvenient,non-problematic,recommended,special priority
