class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,,smooth,buff,bruises,foul,free,close,,pink,tapering,,smooth,,white,,partial,white,,pendant,,,
,,scaly,,,,free,close,,,enlarging,bulbous,,,,pink,partial,,one,,chocolate,,
poisonous,,,red,no,,,close,narrow,buff,,,,smooth,,,,white,one,evanescent,,,paths
,,,,no,,free,close,,,,missing,silky,,,,partial,white,one,evanescent,,,
poisonous,convex,,red,no,foul,free,close,,buff,tapering,,,,white,pink,partial,white,,evanescent,white,several,
poisonous,,smooth,,,,,close,narrow,buff,,missing,silky,silky,,,partial,,,evanescent,,,
poisonous,flat,,,no,foul,free,,,,tapering,missing,,smooth,white,,,,one,,white,several,paths
poisonous,flat,scaly,,,,,,,buff,tapering,,smooth,,pink,,,white,one,,white,several,woods
,,scaly,brown,,,,close,narrow,buff,,,silky,,pink,,partial,,one,,white,,
,,scaly,,no,fishy,,close,narrow,buff,tapering,missing,,smooth,white,,,white,one,evanescent,,,paths
poisonous,convex,smooth,,,,,close,narrow,buff,tapering,missing,,,pink,,partial,white,one,,white,,
poisonous,flat,scaly,brown,no,,,close,narrow,,,missing,,,pink,pink,partial,,one,,white,,paths
poisonous,flat,scaly,,no,foul,,close,narrow,,tapering,missing,,,,,partial,white,one,,,several,woods
poisonous,,,red,no,,,,narrow,buff,,missing,smooth,,,pink,,,,evanescent,white,several,
poisonous,convex,smooth,,no,spicy,,close,,,tapering,missing,,silky,,,partial,,one,evanescent,white,several,leaves
,,smooth,,,,free,close,,buff,tapering,,,smooth,pink,,,white,one,,,several,woods
,flat,,,no,,free,,,,,,,silky,white,pink,partial,,one,evanescent,,,leaves
,flat,scaly,red,no,,free,close,narrow,,tapering,missing,,,pink,,partial,,,,,,
poisonous,flat,,brown,,,free,,,,tapering,,smooth,silky,pink,pink,,white,one,,,,paths
,,,brown,,,free,,,,tapering,missing,silky,,pink,white,,white,one,evanescent,white,several,paths
poisonous,,scaly,,,,free,,,,tapering,,,smooth,,,,white,,,,several,woods
poisonous,knobbed,smooth,brown,,fishy,free,,narrow,buff,tapering,missing,smooth,,pink,pink,partial,,one,,,several,
poisonous,convex,smooth,,no,,free,,narrow,buff,,missing,smooth,,,white,,,,evanescent,,several,leaves
poisonous,flat,,red,,,free,,narrow,,,missing,,silky,pink,white,partial,white,,evanescent,,several,
,flat,,,no,spicy,free,close,narrow,buff,,missing,silky,,white,,partial,,one,evanescent,white,several,
,,,red,no,,free,close,,buff,,missing,,smooth,,,partial,,,evanescent,white,,paths
poisonous,,scaly,red,,fishy,free,,,,tapering,missing,silky,,pink,pink,partial,white,one,evanescent,,,woods
poisonous,,smooth,brown,,,free,close,,,,,silky,silky,white,white,partial,,one,evanescent,white,,paths
poisonous,,,red,,fishy,free,close,narrow,,,missing,,,white,white,partial,white,,evanescent,white,,
poisonous,,smooth,,,fishy,,close,narrow,buff,tapering,missing,silky,silky,,,,,one,,white,,leaves
poisonous,flat,,,,,,,,,,,silky,smooth,,pink,partial,white,one,evanescent,white,several,
,,,,no,fishy,free,close,,,tapering,missing,smooth,,,pink,partial,,one,evanescent,white,several,
poisonous,,smooth,brown,,,,,narrow,buff,tapering,,,,white,white,,white,,,,several,paths
poisonous,,scaly,red,no,,,,,buff,,,,silky,,pink,partial,,,,white,,paths
,,,red,no,spicy,,close,,buff,,,silky,,pink,white,,white,,,,several,leaves
poisonous,flat,smooth,red,,,,,narrow,,tapering,,,,white,white,,,,,,,
poisonous,convex,smooth,,no,,free,close,,,tapering,,,,,,partial,white,,evanescent,,,
poisonous,,scaly,,no,spicy,,close,narrow,buff,,missing,,silky,white,pink,partial,,,evanescent,,several,
poisonous,,,,,foul,free,close,,buff,,,silky,,white,white,partial,white,,evanescent,,several,
,flat,,brown,no,fishy,free,,narrow,,tapering,,silky,,pink,,,white,,evanescent,white,several,
,bell,,,no,,,close,broad,,enlarging,missing,smooth,,orange,,,,one,,,clustered,
,flat,smooth,,no,,free,close,,buff,tapering,missing,silky,,,pink,partial,white,one,,,,
edible,,,brown,,,attached,close,broad,,enlarging,missing,smooth,,,,,brown,,pendant,,,
poisonous,flat,,red,no,,free,close,narrow,,,missing,smooth,,,pink,partial,white,one,evanescent,,several,
,,,,,spicy,,close,narrow,buff,,missing,,,pink,white,,white,,,,,
,,,,,fishy,free,close,,,,missing,smooth,silky,,,,white,one,evanescent,white,several,
poisonous,flat,smooth,,,,,close,narrow,buff,tapering,missing,silky,smooth,white,,partial,,,evanescent,,several,leaves
poisonous,convex,scaly,,no,fishy,free,,narrow,buff,,,smooth,,white,,partial,white,one,evanescent,white,,leaves
poisonous,convex,,brown,no,,,,narrow,buff,,,smooth,,,,,,one,evanescent,,several,
,flat,,brown,no,spicy,free,close,,,,,,,,pink,partial,,,evanescent,white,,woods
poisonous,flat,,,,fishy,,,narrow,,,missing,smooth,,,white,partial,,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no,foul,free,close,,buff,,,,,,white,,white,,,white,,woods
,flat,smooth,,no,,free,,,buff,,,smooth,,,,partial,white,,evanescent,,several,paths
poisonous,flat,,brown,,,,close,,buff,tapering,,,,white,white,,white,one,evanescent,white,,leaves
poisonous,,,,no,spicy,free,,,,,,,,,,partial,,one,,white,,
,flat,,red,no,,free,,,,,,,,,,,white,one,,white,,leaves
,convex,scaly,red,no,,,,,buff,tapering,,smooth,silky,,,partial,,one,evanescent,,,leaves
poisonous,convex,smooth,red,,fishy,,close,narrow,buff,tapering,,silky,,white,pink,partial,,one,evanescent,white,several,
poisonous,,,,,,free,,,buff,,missing,,,pink,pink,partial,,one,evanescent,white,,
,,scaly,brown,,fishy,free,,,,,missing,,smooth,white,,partial,,,evanescent,,several,paths
poisonous,convex,scaly,red,no,,,close,,,,missing,silky,,white,pink,,white,one,,,,woods
poisonous,,smooth,,no,spicy,free,,narrow,,tapering,,smooth,smooth,,pink,,white,,,white,,
,,,brown,no,foul,,close,narrow,,tapering,missing,,silky,,,partial,white,one,,,,
poisonous,,,brown,,,,,,buff,,,,,pink,,,,one,,white,several,woods
poisonous,,smooth,,no,,free,close,narrow,buff,tapering,missing,smooth,,,pink,,,,,,,leaves
poisonous,convex,,,no,foul,free,close,narrow,buff,,missing,silky,,,pink,partial,,one,,white,several,leaves
poisonous,,,red,no,spicy,,close,narrow,,,missing,,,white,pink,,,one,evanescent,,several,
poisonous,flat,scaly,,no,spicy,,,narrow,,tapering,,smooth,,,white,,white,,evanescent,,several,leaves
,flat,smooth,,no,foul,free,,,,tapering,missing,smooth,,,,,,,evanescent,,several,
poisonous,convex,,brown,,spicy,,close,narrow,,,missing,,,pink,,,white,one,,,,paths
edible,convex,,white,no,,free,crowded,broad,white,,missing,,silky,,,,,,,,,
poisonous,,scaly,brown,no,,free,close,,buff,,,smooth,,,pink,partial,white,one,evanescent,,several,
poisonous,convex,smooth,brown,,,,close,narrow,buff,tapering,,,silky,,,,,one,,white,several,
,,,,no,,,close,narrow,,,missing,smooth,smooth,,,partial,white,,evanescent,white,several,woods
,flat,,,,spicy,,close,narrow,,tapering,,smooth,smooth,,,,white,,evanescent,,several,
poisonous,,,,no,spicy,,,,buff,,,smooth,,pink,,,,one,evanescent,,,
poisonous,,scaly,,no,,,close,narrow,,,missing,,,,,partial,,one,,,several,
,,,red,no,foul,free,close,narrow,,,missing,,,pink,,,,one,evanescent,,,woods
,,,,,,,close,,,tapering,,smooth,silky,,pink,partial,,one,evanescent,,,
poisonous,,smooth,brown,,,,,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,white,,,,several,
poisonous,flat,,,,,free,close,,,tapering,missing,silky,smooth,,white,,,one,evanescent,,several,paths
poisonous,convex,smooth,,no,,free,,,buff,,missing,,smooth,,pink,,,one,,,,leaves
poisonous,,scaly,red,,,free,,,,tapering,,silky,,,white,,,one,,,,
poisonous,convex,,red,no,,,close,,buff,,,,silky,pink,,partial,white,,evanescent,,several,woods
poisonous,,,brown,no,,free,close,narrow,,tapering,missing,silky,silky,pink,,partial,white,,evanescent,,,leaves
,flat,scaly,brown,no,,free,close,narrow,buff,,,smooth,smooth,,,,,one,evanescent,white,several,paths
poisonous,knobbed,scaly,,,fishy,,,narrow,buff,tapering,missing,,smooth,white,pink,partial,,one,evanescent,white,,
poisonous,flat,,,,spicy,free,close,narrow,buff,tapering,missing,,,pink,pink,,,,evanescent,,,
poisonous,,,,,,,close,narrow,,,missing,,smooth,white,,partial,white,,evanescent,,several,
poisonous,convex,smooth,,no,spicy,,close,,,,missing,,smooth,,white,partial,white,,evanescent,white,several,
,,smooth,,no,fishy,free,,narrow,,tapering,missing,smooth,smooth,,pink,,,one,evanescent,,,
poisonous,flat,smooth,,,spicy,free,close,narrow,,tapering,missing,smooth,silky,pink,,,white,one,evanescent,white,,
poisonous,flat,,red,no,,free,close,,,tapering,missing,,silky,,,,white,one,evanescent,white,several,
poisonous,flat,scaly,,,fishy,,close,,buff,tapering,,,,,,,,one,,white,several,
poisonous,,smooth,brown,no,,,close,narrow,buff,,missing,silky,silky,pink,pink,partial,white,,,,several,
,,scaly,,,,free,close,narrow,,,missing,smooth,silky,pink,,partial,,,evanescent,white,several,
,flat,,red,,fishy,free,close,,,,,smooth,,,,,,,evanescent,white,several,leaves
poisonous,,smooth,,no,foul,free,close,,buff,,,smooth,,,pink,,white,one,,,,
poisonous,,scaly,red,no,,free,close,,,,,,,,,partial,,,,white,several,paths
,flat,,,,fishy,free,close,,,,,,silky,white,,partial,white,one,evanescent,,several,
poisonous,,scaly,,no,,free,close,,buff,,,smooth,,white,pink,,white,,evanescent,white,,woods
poisonous,flat,,red,,,,close,,,,,silky,,,white,partial,,,,white,,
,,,brown,,foul,,,,,tapering,,smooth,,pink,white,,,,,,,
poisonous,flat,scaly,brown,,,free,close,,,,,,,white,white,partial,,one,,white,,
poisonous,flat,scaly,red,no,,free,,narrow,buff,,missing,smooth,,,pink,,,one,,white,several,
,convex,,,no,spicy,,close,narrow,buff,tapering,missing,,smooth,,white,partial,,one,evanescent,white,,
poisonous,,,,,fishy,,,,,,missing,smooth,,white,,,,one,evanescent,white,,woods
,,,brown,,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,,,,white,one,,,,
,,,red,no,spicy,,close,narrow,buff,tapering,,,silky,pink,,,,one,evanescent,white,,
poisonous,flat,,,,,,close,,,tapering,,silky,,pink,,partial,white,,evanescent,,,
,,smooth,brown,,spicy,,,,buff,,missing,,,,,,,,evanescent,white,several,
poisonous,,,brown,,foul,,close,narrow,buff,tapering,,,,pink,pink,,,one,,white,,paths
poisonous,flat,scaly,,,,,,,,,,,silky,white,pink,,,,,,,paths
poisonous,convex,scaly,,no,,free,,,buff,tapering,missing,,,,white,,,one,,white,,
,convex,smooth,red,,foul,,,,buff,tapering,missing,silky,silky,,,partial,,,evanescent,white,several,
poisonous,flat,,,,foul,,,,buff,tapering,missing,smooth,smooth,white,,,,,evanescent,,several,
,,,,no,,free,,narrow,buff,tapering,missing,silky,,,pink,partial,,one,evanescent,white,several,woods
,convex,scaly,red,no,spicy,free,close,,,,,,,,white,,,,evanescent,,,leaves
poisonous,,,red,no,spicy,free,,,buff,,missing,,silky,,white,,,,,white,,leaves
poisonous,convex,smooth,brown,,foul,,close,narrow,buff,,,smooth,,white,pink,partial,,,evanescent,white,several,
,,,red,no,,free,,narrow,buff,,missing,,,,,partial,white,,evanescent,white,,
,knobbed,smooth,,no,,free,close,narrow,,,missing,,silky,pink,white,partial,white,one,evanescent,white,several,paths
,,,cinnamon,,,free,,broad,white,,,smooth,,white,white,partial,white,two,,white,several,
,,smooth,red,,fishy,,,narrow,,tapering,,,silky,,,,,one,evanescent,,,
poisonous,flat,,,,,,close,,buff,tapering,missing,,smooth,white,pink,partial,,,evanescent,,,
poisonous,convex,smooth,brown,no,fishy,,close,narrow,buff,,missing,,silky,,,partial,white,one,evanescent,,several,
,flat,,brown,no,spicy,free,,,,tapering,missing,,,,,,white,one,evanescent,,several,paths
poisonous,flat,,,,fishy,free,close,,,tapering,missing,smooth,silky,,,,,,evanescent,,,leaves
poisonous,,,,,,free,,narrow,buff,,,smooth,smooth,,white,,,one,evanescent,white,,
poisonous,convex,,red,,foul,free,,,buff,,missing,,,,,,white,,evanescent,,several,leaves
,convex,,,,foul,,,narrow,buff,tapering,missing,silky,,,white,partial,white,one,evanescent,white,several,
,,,,no,fishy,free,close,,,tapering,missing,silky,,,pink,,white,,,,,
poisonous,convex,scaly,red,,foul,free,close,narrow,buff,tapering,,,,white,white,partial,white,,,,several,
,flat,smooth,,no,,free,close,narrow,buff,,,,smooth,white,pink,partial,,one,,,,paths
,,,,,,,close,,,,,,silky,,,,white,one,evanescent,,,
poisonous,,scaly,,no,fishy,free,,,,tapering,missing,silky,,,,,white,,evanescent,,several,
,,,red,,,,close,narrow,,,,,,pink,pink,partial,white,,,white,,
,knobbed,,red,,,free,close,narrow,buff,,,smooth,,,white,,white,one,,,several,
,,scaly,,,,,,narrow,buff,tapering,,,,white,white,partial,,,,,,woods
,,smooth,,,,,close,,buff,tapering,missing,,,white,,,white,one,,white,several,woods
poisonous,,smooth,red,no,fishy,,close,,buff,,,silky,,white,pink,,,,evanescent,,several,paths
poisonous,flat,smooth,,no,,free,,,,,missing,,,,pink,,white,one,evanescent,,,
,flat,smooth,red,no,spicy,free,close,,buff,,,,silky,,,partial,,one,,white,,
,,scaly,red,no,fishy,,,,,tapering,,smooth,,pink,white,,white,one,,,,
edible,,fibrous,,no,,,,broad,gray,enlarging,missing,smooth,,,,partial,,,,,,
poisonous,,scaly,,no,,free,close,narrow,buff,,,,,,,,white,one,evanescent,white,,leaves
poisonous,,scaly,red,no,foul,,close,,buff,,,silky,silky,,,,,,evanescent,,several,
poisonous,flat,scaly,,no,spicy,,close,,buff,,,silky,smooth,white,,partial,,one,evanescent,,,leaves
,flat,scaly,,,fishy,,,narrow,buff,tapering,,,,,,partial,,one,,white,several,leaves
,,fibrous,white,,,free,crowded,,gray,,,silky,,,white,,white,two,,,,grasses
,convex,smooth,brown,,,free,,narrow,buff,tapering,missing,silky,,,,partial,,,,,,
,,,brown,no,spicy,free,close,,buff,tapering,missing,,,,,partial,,,evanescent,white,,
,convex,,brown,,spicy,free,,narrow,buff,tapering,missing,smooth,smooth,pink,,,white,,,,several,woods
,,smooth,,,foul,free,close,,,tapering,,silky,silky,white,white,,,one,,white,several,woods
,,smooth,,no,,,close,,,tapering,missing,,silky,,pink,,,,evanescent,,several,
,convex,,brown,,foul,free,,narrow,,,,silky,silky,white,pink,partial,,one,evanescent,white,,
poisonous,,,red,,spicy,,close,,,tapering,missing,silky,,,,partial,white,one,,white,several,paths
,,,brown,,fishy,free,,,,,missing,smooth,,white,,,white,,,white,several,
,convex,,red,no,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,,,white,one,,white,,
poisonous,convex,,red,,foul,,close,narrow,buff,tapering,missing,smooth,,,pink,partial,white,,evanescent,white,several,woods
,,,red,,,free,close,,,tapering,missing,silky,silky,white,,,white,one,,,,
,,,red,,spicy,free,close,narrow,,,,,smooth,white,white,,,one,,white,,
,convex,smooth,,no,foul,,close,,buff,tapering,,,smooth,pink,,partial,white,one,evanescent,,several,woods
poisonous,convex,,,no,spicy,,close,narrow,buff,tapering,,,silky,white,,partial,,one,,,,leaves
poisonous,,smooth,,no,spicy,free,close,,buff,tapering,,smooth,smooth,,pink,partial,white,,evanescent,white,,
,,scaly,,no,,free,,narrow,buff,tapering,,smooth,silky,,,,,one,evanescent,,,
,,smooth,brown,no,fishy,free,close,narrow,buff,tapering,,,smooth,pink,white,partial,,one,,white,,
poisonous,,,,,,,,,buff,tapering,,,smooth,pink,,,,one,evanescent,,several,woods
,convex,smooth,red,,foul,free,close,narrow,,tapering,,,silky,white,,,,,,,,
poisonous,flat,smooth,red,no,,free,close,,,tapering,missing,smooth,,pink,,partial,,,evanescent,white,,paths
poisonous,,,brown,no,fishy,free,close,narrow,buff,tapering,,smooth,,white,,partial,white,,,,,leaves
,,scaly,,,fishy,,close,narrow,buff,tapering,missing,smooth,,pink,white,partial,,,,white,several,woods
poisonous,convex,smooth,brown,no,,,,,,tapering,missing,,smooth,white,pink,partial,white,,evanescent,white,several,
poisonous,knobbed,,,,,free,,,,,missing,,silky,pink,white,partial,white,one,evanescent,white,several,paths
,flat,,,no,,,,narrow,buff,,missing,smooth,smooth,,,,,,,,several,leaves
,,smooth,,,,,close,,,,missing,,smooth,pink,pink,,white,one,evanescent,white,,leaves
,,,,no,,free,close,,buff,,missing,smooth,,,,partial,,,evanescent,white,several,
poisonous,knobbed,smooth,,,,free,,,,tapering,missing,,silky,,,,,,evanescent,white,several,paths
,flat,scaly,brown,,foul,,,,buff,tapering,missing,,,,white,partial,white,,evanescent,white,several,leaves
,,,red,no,foul,free,,narrow,buff,tapering,missing,,smooth,,white,,white,one,,,,paths
,,,,,,,close,narrow,,,,silky,,,,partial,white,one,evanescent,white,,woods
poisonous,flat,smooth,,,fishy,free,,,buff,,missing,smooth,,,white,,white,one,evanescent,,,leaves
poisonous,,,red,no,,,close,narrow,,tapering,,,,pink,pink,,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no,,,close,,buff,,missing,silky,silky,pink,white,,white,one,,,,woods
,flat,smooth,brown,no,,,,,buff,,missing,,smooth,pink,white,,white,one,,white,several,
,convex,,,,,,,,buff,tapering,missing,,silky,,white,,white,,evanescent,,several,paths
,,,,,spicy,,close,narrow,buff,tapering,missing,,,,,partial,,,,white,several,leaves
poisonous,flat,,,no,,free,,,buff,tapering,,silky,silky,,,partial,,,evanescent,,,paths
,,scaly,red,,,,,,buff,,missing,,silky,,white,,white,,,,,
,,,,,spicy,,close,narrow,,tapering,missing,,,,,partial,,,evanescent,white,,paths
poisonous,,,brown,,,,,,,tapering,missing,smooth,,,pink,partial,white,,evanescent,white,several,woods
poisonous,,smooth,,,spicy,,,,buff,,missing,silky,smooth,white,,,,one,evanescent,,several,
poisonous,convex,,,,,,,,buff,tapering,missing,,silky,white,pink,partial,white,,,,several,
,convex,,brown,,,,close,,,,missing,,,pink,white,partial,,one,,white,several,leaves
poisonous,flat,,brown,,,,close,narrow,,tapering,,smooth,,,pink,partial,white,,evanescent,,several,leaves
poisonous,convex,,,,foul,,close,,buff,tapering,,,silky,pink,,,,,,,,
edible,bell,,gray,no,none,,crowded,broad,,enlarging,,smooth,,white,,partial,,two,,,numerous,
poisonous,,scaly,red,no,spicy,free,,narrow,,,,,,pink,pink,,,,evanescent,white,,
,convex,,,no,spicy,free,close,narrow,buff,,,silky,smooth,pink,,partial,white,one,,white,several,
,,scaly,,,spicy,,close,narrow,buff,tapering,missing,smooth,,,pink,,white,,,,,leaves
poisonous,convex,,,no,fishy,free,close,,,,,silky,smooth,,pink,partial,white,one,evanescent,white,,
poisonous,,scaly,,no,,free,,narrow,,,missing,,silky,pink,white,partial,,one,,white,,
,flat,,red,no,foul,,,narrow,buff,,,silky,,,,,white,one,evanescent,white,,
,,,brown,,foul,free,close,,buff,,,silky,silky,,,partial,white,one,evanescent,,,woods
poisonous,,,brown,no,,,,narrow,,,missing,,,white,pink,partial,,,,white,several,paths
edible,knobbed,smooth,,no,,free,,broad,,enlarging,missing,silky,smooth,white,,partial,,two,pendant,,,
poisonous,,scaly,red,no,spicy,,close,,,tapering,,silky,silky,white,white,,,one,evanescent,,several,
poisonous,,smooth,red,,foul,,,,,,missing,,smooth,white,pink,,,,,,,
,flat,,,no,fishy,,,narrow,,,,silky,smooth,white,,partial,,,,,,leaves
poisonous,,,brown,no,,,close,,,tapering,,silky,silky,pink,,,white,,,,,leaves
,convex,,red,,,free,close,narrow,,,,silky,silky,white,pink,,,one,,white,,leaves
,flat,scaly,red,no,,,,,buff,tapering,missing,silky,silky,white,,,,one,evanescent,white,several,
poisonous,,scaly,red,no,foul,free,,narrow,,tapering,missing,silky,,pink,white,,white,one,,,several,
poisonous,,smooth,brown,,fishy,free,close,narrow,,,missing,smooth,,,white,partial,,,,white,,paths
poisonous,convex,scaly,,,,free,,narrow,buff,,,,,pink,,partial,,,,,several,
,flat,,,,,,close,narrow,,tapering,,,silky,pink,white,,white,one,evanescent,white,several,
edible,,,gray,no,,free,,,,,missing,,smooth,white,,partial,white,two,pendant,,numerous,grasses
,knobbed,,,,spicy,free,,narrow,,,,smooth,silky,,,partial,,,,white,several,leaves
,convex,,,,,,close,,buff,tapering,,,smooth,pink,white,,white,one,,,several,
poisonous,knobbed,smooth,,,foul,free,close,,,tapering,missing,smooth,silky,,,partial,white,,evanescent,white,several,
